lat,lon,number
52.276126,4.9683954,3
52.2761556,5.165016,2
52.2761812,4.8648454,2
52.2762077,5.9616384,3
52.2762246,4.8159344,1
52.2762413,5.0280153,1
52.2762471,4.6198798,2
52.2762504,4.9756619,1
52.2762846,5.0304619,2
52.2763069,4.6277474,1
52.27631,4.816871,5
52.2763101,4.7967382,2
52.2763192,4.9747821,2
52.2763198,4.6158636,2
52.2763293,4.9725108,1
52.2763411,4.8066284,2
52.2763469,5.171257,5
52.2763663,4.6258121,2
52.2763897,5.1652346,2
52.2763932,5.1820849,4
52.2763951,4.8252513,2
52.2764402,4.8583951,2
52.2765003,4.81533,1
52.276501,4.8305395,1
52.2765226,4.8627753,3
52.2765292,4.8010432,6
52.2765328,5.1601055,2
52.2765552,5.1577318,2
52.2766134,4.6250899,1
52.2766168,4.8657927,1
52.2766226,4.8671113,1
52.2766354,5.2354189,3
52.2766358,5.2288253,2
52.2766768,4.974222,4
52.2766953,4.7632513,1
52.2767269,4.8175837,3
52.2767375,4.6192705,7
52.2767507,4.7949887,2
52.2767571,4.7750607,6
52.276779,4.8557976,1
52.2768365,5.1837532,5
52.2768569,4.6280164,1
52.2768864,4.8556937,2
52.2769288,4.8091703,6
52.2769313,4.9750255,1
52.2769343,4.8233396,4
52.2769587,5.1666824,1
52.2769658,4.9720506,1
52.2769741,5.1469159,3
52.2770013,5.1855548,2
52.277007,4.8067955,2
52.2770343,5.2531326,2
52.2770357,4.6334936,3
52.2770476,4.6255221,1
52.2770574,4.9751123,1
52.2770826,5.1805578,5
52.2770898,4.7945006,3
52.2770936,4.7970502,2
52.2771004,4.8038491,4
52.2771141,5.1832098,4
52.2771178,5.1700956,1
52.2771381,5.1814807,3
52.277168,4.9707593,2
52.2771728,4.6254319,1
52.277179,4.9687811,2
52.2772736,4.7486781,30
52.2772937,4.8523333,1
52.2772973,4.6182791,1
52.2773378,4.8662238,1
52.2773986,4.8152159,1
52.2774282,4.617676,2
52.2774396,5.1791642,4
52.2775195,4.7995649,1
52.2775248,5.5586415,2
52.2775452,4.868434,8
52.277612,5.1750019,1
52.2776234,4.8208398,2
52.2777357,4.8487233,2
52.277742,4.8560792,1
52.2777845,4.8535436,1
52.2778006,4.9717498,2
52.2778101,4.8512428,1
52.2778207,5.1662533,1
52.2778242,5.1832066,2
52.2778289,4.8039567,5
52.2778456,4.8165876,6
52.2778706,4.6193682,2
52.2779087,4.97698,3
52.2779288,4.8596523,2
52.2779815,4.8186666,14
52.2780277,4.9750153,2
52.278046,5.148097,2
52.2780959,4.8568222,2
52.2781025,5.15387,4
52.2781158,4.6309109,3
52.2781184,4.8459199,3
52.2781281,4.8660827,1
52.2781361,6.2746621,1
52.2781516,5.1469828,2
52.2781636,6.4081594,1
52.2781675,5.1791021,5
52.2781934,5.1498545,2
52.2781966,4.6252972,1
52.2782064,4.8494503,3
52.2782422,4.62959,5
52.2782536,4.8286274,3
52.2782699,4.8004342,2
52.278297,4.8476322,1
52.2783158,4.849786,2
52.2783361,4.6163122,1
52.278378,4.830223,1
52.2784013,5.1596271,6
52.2784214,4.9770778,2
52.278422,5.1518462,2
52.2784388,5.1604181,2
52.2784633,4.8486266,1
52.2784772,5.1664697,2
52.2784805,4.8564073,2
52.2784884,5.1826907,2
52.2785407,4.8061308,3
52.2785422,4.8046068,6
52.2785437,4.6206021,3
52.2785626,4.8526844,1
52.2785673,4.8597473,1
52.2785891,5.1686525,1
52.278602,4.8243883,2
52.2786141,5.1724621,4
52.278632,4.8269228,2
52.2786766,4.8081804,8
52.2786879,4.8273324,2
52.2786895,4.8450191,5
52.2786955,5.1537643,2
52.2787119,5.1622484,2
52.2787288,5.1616915,1
52.2787489,4.8442564,5
52.2787802,4.7822131,2
52.2788349,4.5845781,1
52.2788479,4.8046321,1
52.2788482,4.8622643,1
52.2788772,5.1502465,3
52.2788904,4.9723991,1
52.2788937,5.1681234,3
52.2788967,4.6195849,3
52.278905,5.150642,1
52.2789652,4.7676009,2
52.2789699,4.7930249,2
52.2789754,5.1544369,2
52.2790038,4.8588629,2
52.2790121,4.8124696,24
52.2790786,5.1612941,2
52.2790904,5.1627593,6
52.2791337,4.8658511,2
52.2791914,4.8486471,2
52.279216,4.6189346,1
52.2793114,5.1804889,4
52.2793263,6.7914973,1
52.2793519,4.8623463,1
52.2793562,4.621145,2
52.2793799,4.7995403,2
52.2793931,4.5833957,2
52.2794091,4.8036136,3
52.2794106,5.1755795,2
52.2794125,5.1817632,3
52.2795169,5.1601782,1
52.2795272,4.8613478,1
52.2795369,4.8040076,6
52.2795468,5.1814695,2
52.2795531,4.8432355,1
52.2796602,4.8257815,4
52.2796809,4.8595289,2
52.2796982,4.8021005,2
52.2797173,4.8516447,1
52.2797235,5.2396286,28
52.2797445,4.624201,2
52.2797767,4.8548386,2
52.2797779,4.8452256,1
52.2798015,4.8048101,1
52.2798521,4.8457083,1
52.2798529,4.8598199,1
52.2798944,5.9686466,1
52.2799382,4.8668821,1
52.2799405,5.9517366,1
52.2799512,4.8477293,3
52.2799848,4.5858176,2
52.279988,4.6243287,1
52.2799905,5.1587983,4
52.2799929,5.2393932,5
52.2800078,5.1493173,1
52.2800531,4.7993555,1
52.2800669,5.1474267,1
52.2800705,5.1726749,2
52.2800855,4.8282673,2
52.2801697,4.8643588,3
52.280182,4.8470964,1
52.2802581,4.8267705,3
52.2802768,4.8682702,2
52.2803012,4.8301696,6
52.2803509,4.8626569,2
52.2804321,5.1457982,2
52.2804466,5.1485237,1
52.2804673,5.1784466,5
52.2804932,4.8602959,2
52.2804948,5.1787689,5
52.2805116,4.844484,1
52.2805241,4.6252281,3
52.2805616,6.8373209,1
52.2805657,4.7976049,11
52.2805743,5.1632501,2
52.2806376,4.8445264,2
52.2807089,5.1538416,1
52.2807817,4.8584901,2
52.2807862,5.2413248,2
52.2807981,5.1724663,2
52.2808203,4.824023,2
52.2808324,4.8060862,2
52.280899,4.8666803,2
52.2809433,4.5879985,4
52.2809827,4.6252642,2
52.2810091,4.8672066,2
52.2810134,4.8540324,1
52.2810229,4.864217,1
52.2810801,5.1743553,1
52.2811169,4.84518,1
52.2811585,5.1494431,2
52.2812045,4.8292352,4
52.2813208,4.8624842,1
52.2813463,4.8641839,1
52.2813983,4.8208357,1
52.2814081,4.8191357,9
52.2814169,4.6243042,2
52.281458,4.8630249,1
52.2815672,4.5792823,2
52.2815848,4.8241306,1
52.2815874,4.8042738,5
52.2816111,4.6223664,1
52.2816272,4.8687674,10
52.281634,4.8462288,3
52.2816506,5.9624121,1
52.2817252,4.8445425,1
52.2817285,4.8184722,2
52.2817593,4.4995417,1
52.281805,4.8462707,2
52.2818127,5.1769163,2
52.2818222,4.926738,3
52.281965,5.1482518,2
52.2819699,5.1506697,1
52.2819758,5.1582606,2
52.2820242,4.8017182,3
52.2820619,4.8376654,3
52.2820682,4.8507811,2
52.2821226,5.1597985,2
52.2821384,4.8233615,2
52.2821668,5.159432,2
52.2822214,5.9778802,2
52.2822319,4.7718346,4
52.2823252,5.1770164,4
52.2823496,4.8533716,3
52.282421,4.8532535,1
52.2824471,5.1650578,3
52.2825077,4.8466285,2
52.2825566,4.8243674,1
52.2825651,5.1609247,1
52.2825839,4.5794397,1
52.2825851,6.7850195,1
52.2825852,5.0584162,2
52.2825855,4.8459535,1
52.2827699,4.8450133,1
52.2827732,4.8283508,1
52.2828184,4.5756105,2
52.2828837,4.8704234,4
52.2829136,5.1552369,1
52.282919,4.5784957,2
52.2829252,4.8206258,2
52.2830591,4.8204189,1
52.2830716,4.5997723,1
52.2830919,5.173525,1
52.2831032,5.2398372,2
52.2831303,4.8570992,2
52.2831309,5.9592658,2
52.2831768,4.8841956,4
52.2832009,4.8218826,2
52.2832748,4.8694076,1
52.2832931,4.818628,1
52.2833292,4.8533452,2
52.2833483,5.1762056,3
52.2834632,5.170138,2
52.2835573,4.8560976,1
52.2835759,5.9711861,4
52.2835778,4.8198847,3
52.2836624,5.1476418,8
52.2837022,6.0974718,4
52.2837519,5.2648948,2
52.2838128,4.8450739,2
52.2838228,4.7333279,2
52.2838288,4.8545263,3
52.2838852,5.1511285,7
52.283897,4.8576909,2
52.2839305,5.1605367,1
52.283978,4.8557115,1
52.2839863,5.1662518,2
52.2840248,4.8231325,2
52.2840283,5.1744584,2
52.2840826,4.8550068,4
52.284111,5.9899225,3
52.2841112,5.1706183,2
52.2841258,5.2703015,2
52.2841448,5.1598029,2
52.2841715,5.1596562,1
52.2841851,4.8024811,2
52.2841934,5.1524604,3
52.2842134,4.8212249,1
52.2842206,5.1525922,5
52.2842294,5.1617515,2
52.2842356,4.5830883,1
52.2842512,4.5867079,1
52.2842591,4.5852129,3
52.284264,4.8318933,2
52.2842674,4.8288156,3
52.2842915,4.8676079,1
52.2843124,4.7576139,2
52.2843226,5.1587907,3
52.2843755,4.8581689,1
52.2843762,5.005366,2
52.2843779,5.1548482,2
52.2844604,4.8550756,2
52.2844864,4.7629808,4
52.284487,5.2630463,2
52.2845532,4.5756374,2
52.2846072,4.5822169,2
52.2846097,4.8270673,2
52.2846424,4.8496069,1
52.2846437,4.824766,1
52.2846618,5.2670027,1
52.2846976,4.5796505,2
52.2846992,5.2598069,4
52.2847596,4.8516719,2
52.2847707,6.4548739,1
52.2847828,5.1742057,3
52.2847846,5.1560185,1
52.2848017,5.1465658,3
52.2848149,4.8480074,1
52.2848275,4.581568,1
52.2848778,4.5770971,1
52.2849337,4.5866224,3
52.2850499,4.8663386,1
52.2850615,4.596249,1
52.2850744,4.8322202,1
52.2850817,4.8454102,2
52.2850817,5.1472238,1
52.2851488,5.059174,6
52.2851699,5.1647658,2
52.2851759,4.8443978,2
52.285184,4.8702794,2
52.2851964,5.146168,2
52.2853923,5.1635483,2
52.2853949,4.8470771,6
52.2854342,5.1715939,2
52.2854562,5.1640902,2
52.2854575,4.8629924,1
52.2855081,4.8622443,1
52.2855094,5.1784523,1
52.2855113,5.1553699,4
52.2855432,4.8118283,1
52.2856593,4.8639133,6
52.2856666,4.8717101,8
52.285712,4.8321096,1
52.285712,4.8340297,2
52.285737,4.5871062,1
52.2857474,4.8243857,1
52.2857805,4.5869003,1
52.2857882,4.8235058,3
52.28581,4.8716058,1
52.2858665,5.0685483,2
52.2859241,5.169188,2
52.2859645,5.1667696,2
52.286056,5.2594952,2
52.2861113,6.8348342,1
52.2862495,5.1702123,2
52.2863211,4.5964464,2
52.2863894,4.8643737,2
52.2864115,4.8037709,2
52.2864271,5.1894544,2
52.2864278,4.8314119,1
52.2864816,4.8275714,1
52.2864961,4.9176615,1
52.2865747,5.15683,1
52.2866482,4.8229233,8
52.2866594,5.260622,2
52.2866681,4.8271,2
52.2867426,4.871126,2
52.2867529,5.1702392,1
52.2868206,5.1778892,2
52.2868837,5.1779915,2
52.2869384,4.8310539,2
52.2870819,5.1541746,2
52.2871061,5.2501417,2
52.2871092,4.8505151,1
52.287126,5.1583953,1
52.2871391,4.869304,1
52.2872096,5.1644918,7
52.2872711,5.9781964,2
52.2873353,5.1550966,1
52.2873464,4.8279855,3
52.2873636,5.1749408,1
52.2874013,4.8676008,1
52.2874024,5.1666452,2
52.2874297,5.2501993,1
52.2874563,4.8265185,1
52.2875161,5.1698544,2
52.2875408,4.8272942,4
52.2875715,4.8242893,3
52.2876057,4.8258132,1
52.287738,5.1732389,6
52.2877662,5.2618206,2
52.2877723,4.8661455,1
52.2878557,6.4161503,1
52.287883,4.8647372,1
52.2879561,4.8670521,1
52.2879993,4.8086453,2
52.288074,5.6181428,2
52.2880751,5.2487171,1
52.2880773,4.8680473,1
52.2880868,5.1986219,3
52.2881567,5.1761535,3
52.2882617,4.5777243,1
52.2883141,5.1787615,3
52.2884715,5.2659078,1
52.2885208,5.145681,2
52.288572,5.1578602,1
52.2886662,4.869125,2
52.288675,5.2716819,2
52.2887816,4.8217237,1
52.2887942,5.156584,3
52.2888619,4.8686537,4
52.2888639,5.2547091,1
52.2890115,5.2501065,2
52.2890872,5.2534334,2
52.289105,4.8687535,1
52.289139,5.9803026,4
52.289174,4.8117666,2
52.2891744,5.1488579,1
52.2892174,5.1478904,2
52.2892719,4.8866183,6
52.2893034,4.8668458,1
52.2893646,5.1995985,2
52.2893846,4.5341715,2
52.2894758,4.8278415,9
52.2894904,4.9708052,7
52.2894982,5.615981,1
52.2895281,4.5868328,4
52.2895676,5.1568145,2
52.2895736,5.2544139,2
52.2895983,4.9708188,2
52.2896303,4.8717226,2
52.2896835,4.8736129,2
52.2897549,4.9166891,6
52.2897555,5.2338352,1
52.2898226,5.2110582,2
52.2898658,4.5929242,1
52.2899083,5.1473297,2
52.289913,4.8290673,3
52.28993,4.8724228,1
52.2899387,4.9730288,2
52.2899964,4.6875795,4
52.2900117,4.8705457,1
52.290024,6.5785976,1
52.2900852,4.7216419,6
52.2900996,4.5796843,1
52.2901215,4.9739212,1
52.2901228,5.1467569,1
52.2901342,5.1479441,1
52.2902121,4.8431051,3
52.2902278,4.8406571,3
52.2903092,4.9762059,1
52.2903128,4.9746375,1
52.2903248,4.975517,5
52.2903471,5.2631619,1
52.2904098,4.8732234,4
52.2904129,4.5755451,1
52.2904409,4.830453,3
52.2904868,4.5771561,5
52.2906008,5.5982515,1
52.29062,4.8379992,1
52.2906665,5.2363824,2
52.29068,5.6137006,2
52.2906888,4.845122,5
52.2906979,4.9926772,1
52.2906984,4.8551475,1
52.2907229,5.2615485,3
52.2907403,4.8665798,1
52.2907441,4.9694889,1
52.2907608,4.8570376,1
52.2907695,4.8373086,2
52.2907811,4.990683,1
52.2907817,4.7224376,1
52.2907867,5.2785312,2
52.2908295,5.2604196,3
52.2908338,4.9694295,4
52.2908463,4.8702722,2
52.2908905,4.8229281,23
52.2909258,4.9700296,1
52.2909327,4.576635,10
52.2909455,4.5930955,1
52.2909934,5.1952824,5
52.2910035,4.9873245,2
52.2910039,4.5870994,2
52.2910274,4.6841188,8
52.2910282,4.7609981,5
52.2910503,4.9147259,1
52.2910684,4.8416875,7
52.2910834,4.8689942,2
52.2911119,5.220038,4
52.2911122,4.6631989,1
52.291162,4.9890087,1
52.2911784,4.9130536,2
52.2911785,5.1532737,1
52.2911873,4.7099725,1
52.2911931,4.5884885,2
52.2912021,4.8317773,1
52.291234,4.8347671,2
52.2912925,5.1518513,3
52.2913273,4.9120846,2
52.2913384,5.5979033,1
52.2913735,4.8736813,2
52.2914157,4.8313349,1
52.2914248,4.9765035,3
52.2914475,4.8266441,4
52.291449,4.8662783,1
52.2914653,4.8342365,1
52.2914667,4.9834508,2
52.2914724,4.9721205,2
52.2915531,4.8553425,1
52.2916246,4.8375765,6
52.291628,4.967839,2
52.2916451,4.5809315,2
52.2916453,4.8598853,1
52.2916462,4.5275027,4
52.291664,4.5890077,2
52.291698,4.9059684,5
52.2917212,4.9094714,1
52.2917228,4.7666023,6
52.2917886,4.977746,2
52.2917924,4.9685557,1
52.2918138,4.987757,3
52.2918183,4.6706356,2
52.2918239,4.8417955,3
52.2918295,5.6141901,1
52.2918299,5.2547736,1
52.2918398,5.2477087,1
52.291854,5.2302955,1
52.2918966,4.9106128,2
52.2919175,4.8484783,2
52.2919577,5.2565176,7
52.2919584,4.9826988,2
52.2919658,4.8632234,2
52.2919889,4.5878732,1
52.2920042,4.5769233,1
52.2920111,4.992988,1
52.2920191,4.9165185,9
52.2920286,4.8413532,2
52.2920391,4.8436397,2
52.2920456,4.992548,2
52.2920689,4.8541197,2
52.2920718,4.9923132,2
52.2920847,4.9699014,2
52.292101,4.9100243,4
52.2921012,5.0039805,1
52.2921474,4.5742089,2
52.2921708,5.2463884,1
52.2922082,5.1961566,2
52.2922191,4.6700281,2
52.2922377,5.9735133,1
52.2922478,4.9152555,2
52.2922501,4.9683755,1
52.2922996,5.2413898,1
52.2923715,4.9036159,3
52.2923888,4.7126073,4
52.2923959,4.9871215,1
52.2924029,4.6692043,2
52.2924108,4.9862125,2
52.2924571,6.1493259,2
52.2924757,4.8626898,1
52.2924759,4.9712463,1
52.2925449,4.9678743,3
52.2926464,4.9115575,1
52.2926705,5.243426,1
52.2926768,6.805626,2
52.2926772,4.9147673,2
52.2926807,5.2371671,1
52.2926871,6.4370777,2
52.2927151,4.838208,2
52.2927638,4.868916,1
52.2927806,5.1785354,2
52.292783,5.2550493,1
52.2927854,4.8340149,1
52.292818,4.9073195,6
52.2928467,4.9693373,1
52.2928846,4.6671297,2
52.2928958,4.8307154,2
52.2929458,4.8552525,1
52.2929461,5.6267723,4
52.2929757,4.9085198,4
52.2929767,4.9132397,1
52.2929988,4.9665948,2
52.2930292,4.6717008,2
52.2930495,5.2523221,1
52.2930907,4.8635473,1
52.2930974,4.9097204,2
52.2931269,5.630643,1
52.2931565,5.974918,1
52.2931789,5.618184,2
52.2931854,4.9114931,1
52.2932111,4.9810457,1
52.2932113,4.989049,3
52.2932119,4.6677401,2
52.2932716,5.6345428,2
52.2932763,4.8351961,3
52.2932808,4.9084139,2
52.2932835,4.9812062,2
52.2932836,4.7182372,4
52.2933396,4.5895786,1
52.2933673,5.9668147,1
52.2933882,6.7567433,1
52.2934097,5.2178746,2
52.2934127,5.6226706,1
52.2934153,4.9195673,6
52.2934175,5.237018,2
52.2934187,4.5787298,1
52.2934279,4.5866893,3
52.2934319,4.5926113,1
52.2934502,4.9058469,1
52.2935214,4.9123397,2
52.2935308,4.8534426,1
52.2935731,4.6724689,2
52.2936245,4.9681573,4
52.2936339,4.8644497,1
52.2936514,4.981027,1
52.2936527,4.9204883,3
52.2936623,4.8566951,1
52.2936855,4.8479146,1
52.293691,4.9009923,5
52.2936922,4.7667947,44
52.2937067,5.6053169,1
52.2937175,5.2396555,2
52.2937238,4.9811876,1
52.2937441,4.9951714,2
52.2937614,4.9094641,2
52.2937724,4.9189333,2
52.2938337,4.8449517,1
52.2938959,4.6798077,2
52.2939176,4.6685055,2
52.2939371,4.9196791,2
52.2939421,4.9690191,1
52.2939424,4.992663,4
52.2939448,5.221288,2
52.2939537,4.7080687,2
52.2939571,4.9943633,4
52.2939816,5.228485,1
52.2939862,4.9117191,6
52.2939881,5.2479071,1
52.2939889,4.9904199,1
52.2939912,6.3167715,2
52.294029,5.2372212,1
52.2940829,4.981067,2
52.29409,4.6628738,1
52.294099,4.8479241,3
52.2941105,5.2450337,1
52.2941443,4.9702925,2
52.294147,4.5946947,1
52.294154,6.7940916,2
52.2941731,4.9180056,2
52.2941742,4.8896707,1
52.2941944,4.5699643,1
52.2942101,4.9711128,7
52.2942179,4.8980109,5
52.2942518,4.6732349,2
52.2942557,4.913915,2
52.2942683,5.2747016,2
52.2942788,4.9129473,4
52.2943169,4.8980245,1
52.2943199,4.944404,2
52.2943408,5.6389609,2
52.2943452,4.6605242,2
52.2943471,4.6891968,2
52.2943552,5.1599559,4
52.2943615,4.9224744,2
52.2943663,4.5938846,2
52.2943701,4.6690113,3
52.2943746,5.5988265,2
52.2943779,4.8619637,1
52.2944053,4.868164,18
52.2944128,4.9195129,1
52.2944429,4.6751082,16
52.2944466,4.9719168,2
52.2944624,5.2621682,1
52.2944784,5.2237193,1
52.2945076,5.2541353,1
52.2945891,4.8469947,1
52.294677,5.1637508,4
52.2947,5.1616692,2
52.2947401,5.2311062,2
52.2947603,4.845131,2
52.2947632,4.9648777,1
52.2947789,4.9667538,1
52.2947814,4.8995145,1
52.2947828,4.6615285,1
52.2947859,5.1596018,1
52.2947999,4.9196847,1
52.2948046,4.6709979,3
52.2948119,5.2699069,1
52.2948254,4.9193033,1
52.2949202,5.6003096,2
52.2949379,4.7199127,2
52.2949653,4.9686137,3
52.2949661,4.9185102,1
52.2949674,5.2198769,1
52.2949809,4.6733991,4
52.2949905,5.2688364,2
52.295003,4.8610621,1
52.2950546,4.5515805,2
52.2950588,4.9645964,1
52.2950813,5.237804,2
52.2951063,4.6868688,2
52.2951363,4.9763813,3
52.2951658,4.8453459,1
52.2951707,4.5878746,4
52.2951777,5.6209795,2
52.2951796,4.6691155,2
52.2951942,5.1615787,2
52.2952321,4.6868521,1
52.2952329,4.9757354,1
52.2952395,4.9104743,4
52.2952422,4.5944993,2
52.2953161,4.6605523,2
52.2953229,5.2300927,2
52.2953625,5.2398699,1
52.2954082,5.6270641,1
52.2954342,6.7740031,2
52.2954515,5.2714298,1
52.2954746,4.6777743,4
52.295486,4.6618835,4
52.2955006,5.2425666,1
52.2955182,4.6865984,2
52.2955521,4.8735011,1
52.2955752,4.906806,1
52.2955945,5.2248879,1
52.2955955,4.6754562,1
52.2956038,4.8547077,1
52.2956478,4.9181806,1
52.2956525,4.6655896,3
52.295663,5.2764718,1
52.2956676,4.9952277,2
52.2957229,4.9902285,1
52.2957238,4.9905217,1
52.2957319,4.9212581,10
52.2957661,4.854823,1
52.2957749,4.9162442,4
52.2957854,4.8591472,2
52.2958067,5.061822,9
52.2958139,4.9215357,1
52.2958168,4.9834552,2
52.2958393,5.2638355,3
52.2958405,4.9191607,1
52.2958652,4.9096173,4
52.2958836,4.9074916,2
52.2959017,4.9899484,1
52.29593,4.9100858,1
52.2959383,5.2826865,2
52.2959656,5.2335646,2
52.2959768,4.6731193,1
52.2959946,4.6686332,2
52.2960383,4.6699079,1
52.2960818,5.2637322,2
52.2960864,4.9808142,1
52.2960934,4.9802424,1
52.2961339,4.6768109,4
52.2961793,4.6635434,3
52.2962272,4.665507,2
52.2962754,4.9155206,5
52.2963332,4.8530278,2
52.2963372,4.8559156,1
52.2964171,4.6911873,1
52.2964195,4.9111213,2
52.2964571,4.9093032,1
52.2964863,5.1604874,2
52.2964901,4.8997597,3
52.296491,4.9065615,2
52.2964926,4.9091709,3
52.2964928,4.9710621,1
52.2965456,5.6010357,1
52.2965662,6.7748155,1
52.2965799,5.1624219,3
52.2966171,4.9757372,2
52.296629,4.5855615,3
52.2966341,5.2768799,1
52.296676,5.5985003,2
52.2966865,5.0393723,1
52.29671,4.8548703,1
52.296732,4.9218926,5
52.2967393,4.9521347,6
52.2967535,4.9159553,5
52.2967711,4.9709569,3
52.2967819,4.9185791,1
52.2967957,4.5916129,1
52.2968406,5.2674242,1
52.2968603,5.163388,4
52.2968688,4.6839824,4
52.2969103,5.2652545,1
52.2969186,4.9930324,2
52.2969493,4.9730662,1
52.2969511,4.7025988,2
52.2969537,4.8611271,2
52.2969668,4.8480653,4
52.2969786,5.043973,1
52.2970238,5.1643107,2
52.2970327,4.6768112,3
52.2970427,4.6784822,2
52.2970558,4.9804535,1
52.2970601,5.044207,1
52.297122,5.1639584,3
52.2971611,5.0449245,1
52.2971674,6.7672252,1
52.2971684,4.6769556,1
52.2971975,4.6610347,4
52.2972007,4.9704544,2
52.2972326,4.9032991,3
52.2972364,4.9939825,4
52.2972706,5.2496267,1
52.2972862,5.1468061,1
52.2972882,4.9170638,2
52.297321,4.6829344,1
52.2973457,5.1541062,4
52.2973507,4.9721975,3
52.2973518,4.990859,1
52.2973723,4.8582634,1
52.2973939,4.9165203,4
52.2973974,5.2504618,2
52.2974126,4.6877707,1
52.2974734,5.2187387,3
52.2974824,4.707443,6
52.2974852,4.6758364,2
52.2974938,4.9930273,3
52.2974951,5.0423565,1
52.2974954,4.6775221,2
52.2974979,4.9580497,2
52.297504,4.8615896,2
52.2975076,6.5251694,2
52.2975181,4.852691,3
52.2975353,4.9659508,1
52.2975457,5.2715416,2
52.2975512,4.908705,4
52.2975616,5.1496779,3
52.297563,4.6664089,1
52.2976025,5.2654578,5
52.2976058,4.5917744,1
52.2976243,5.1495896,2
52.2976514,4.8464444,1
52.2976739,4.6893938,3
52.2976779,5.2171987,2
52.2976967,5.2696794,1
52.2976988,4.6951694,1
52.2977003,4.674235,1
52.2977102,4.9079997,10
52.2977182,4.9099786,1
52.2977757,5.0430139,2
52.2977949,4.9656405,1
52.2978025,4.8480258,4
52.297833,5.6096177,1
52.2978375,4.5928257,2
52.2978456,4.9037469,5
52.297846,4.8637259,2
52.2978535,5.2836055,1
52.2978992,4.6640725,1
52.2979045,4.6768119,1
52.2979055,4.9186112,10
52.2979059,4.974186,2
52.2979166,4.9013273,2
52.2979415,4.9715176,1
52.2979785,4.6623413,1
52.2979947,4.9764575,3
52.2980024,4.9658731,1
52.2980227,4.6636892,1
52.2980488,4.8488291,2
52.2980575,5.1460397,2
52.2980774,4.9928316,2
52.2980882,4.9880231,1
52.2981065,4.9750198,1
52.2981639,4.9068513,3
52.2981842,4.8773555,2
52.2981871,4.8495898,1
52.2981876,4.9082584,2
52.2982035,4.5911186,3
52.2982063,4.6897519,1
52.2982401,4.6698723,1
52.2982448,5.2695167,3
52.2982788,4.6673648,3
52.2982974,5.2682412,1
52.298324,5.2363418,1
52.2983479,4.8533554,2
52.298355,4.8773682,1
52.2983557,5.272639,1
52.2983577,4.9800604,1
52.2983889,4.976102,1
52.2983981,5.0376437,1
52.2984039,5.6165694,1
52.2984148,4.5629231,1
52.2984186,5.2330429,2
52.2984203,4.8779246,2
52.2984343,4.9762335,1
52.2984356,4.67544,1
52.2984363,5.2820063,1
52.2984843,5.228381,2
52.2985094,4.6878121,2
52.2985247,5.2460751,1
52.2985383,5.0456614,1
52.2985392,5.267317,5
52.2985449,4.9144117,1
52.2985664,5.2768164,1
52.2985804,4.6968416,5
52.2985898,6.5285253,2
52.2985909,4.8757823,3
52.2986052,5.2247449,1
52.2986124,4.9044276,2
52.2986157,4.6680777,2
52.2986407,4.8565038,1
52.2986599,4.6889531,1
52.2986666,5.1449809,1
52.2986719,4.952189,4
52.2987106,4.878537,3
52.2987157,5.0417313,1
52.2987226,5.2710401,1
52.2987249,4.8453318,2
52.2987419,4.590977,1
52.2987434,4.9669949,1
52.2987523,5.0419803,1
52.2987587,4.9843081,1
52.2987627,4.8596542,4
52.2987631,4.9856128,3
52.2987923,4.5931312,1
52.298811,4.9607784,1
52.298815,4.8552849,1
52.2988297,5.2702335,4
52.2988432,4.9827241,1
52.2988843,4.9661726,2
52.2989035,4.8509885,1
52.2989337,4.6790678,2
52.298948,4.6739658,2
52.2989704,4.9151842,2
52.2989773,4.9169141,2
52.2989811,4.6386045,1
52.2989826,5.6283881,4
52.2989844,4.8569688,4
52.2989889,5.5968254,4
52.2989927,4.6859572,2
52.2990006,5.623917,1
52.2990037,5.6131566,2
52.2990512,4.9910931,6
52.2990726,5.0408636,2
52.2990829,4.6799597,1
52.2990876,4.665871,1
52.2990882,4.9834109,1
52.2991049,5.0552448,1
52.2991219,5.249445,2
52.2991588,5.276038,1
52.2991654,5.2482133,1
52.2991695,5.2233062,3
52.2991699,5.6011216,3
52.2991703,4.5812494,1
52.2991778,4.9886437,1
52.2991799,4.976124,1
52.2991854,4.6881386,1
52.2992125,4.9550132,4
52.299216,4.9787478,1
52.2992183,5.2724022,2
52.2992184,5.6273193,2
52.29923,4.671557,2
52.2992368,4.9692772,1
52.2992382,5.1476459,1
52.2992441,4.6753831,1
52.2992459,4.6697241,1
52.2992487,4.8995975,2
52.299255,5.2405167,1
52.2992723,5.272534,1
52.2992814,5.14681,4
52.2992931,5.1437167,2
52.2993116,4.9991391,12
52.2993143,5.1497125,2
52.2993176,4.9692471,1
52.2993183,4.6393465,1
52.2993466,4.9907093,2
52.2993666,4.5640783,1
52.2993756,5.2592811,2
52.2993768,4.850323,2
52.2993772,4.9135233,1
52.2993852,4.9731314,1
52.2994061,4.6679916,1
52.2994061,5.2714195,1
52.299407,5.0476779,1
52.2994404,4.6691932,1
52.2994417,4.8567435,1
52.2994431,4.7061083,3
52.2994683,5.2385808,2
52.2994771,4.5761713,2
52.2994941,5.2526837,2
52.2995327,5.6274529,2
52.2995405,4.640369,1
52.2995737,5.040112,1
52.2996148,5.0387923,1
52.2996548,4.8724128,2
52.2996759,4.9870999,2
52.2996766,5.2398996,1
52.2996824,4.6870606,1
52.2997147,4.8515064,2
